Date,Cash Ratio,Gross Margin,Revenue,Inventory to Cash Days,Basic EPS,Adj Close,Stochastic Oscillator,Relative Strength Index 14,Sma 12,Sma 26,Cci 30
2008-11-10,0.0,0.0,0.30204933801302397,0.0,0.0,0.06274725760274628,0.26132253067730626,0.29379315181554005,0.00832671425243231,0.006306675761346006,0.3928012415279754
2008-11-11,0.0,0.0,0.30204933801302397,0.0,0.0,0.05916265751593173,0.21105061494106697,0.28237421931242324,0.008256126971235365,0.006237675718364457,0.35871686910263095
2008-11-12,0.0,0.0,0.30204933801302397,0.0,0.0,0.04367463697225985,0.0049596474373940005,0.23586658689335543,0.008169755183068733,0.006257331211910707,0.303852836061739
2008-11-13,0.0,0.0,0.30204933801302397,0.0,0.0,0.06454003650740645,0.3981659307350503,0.32954476025222806,0.008017618878406255,0.006393489195204905,0.3333199338284088
2008-11-14,0.0,0.0,0.30204933801302397,0.0,0.0,0.04408431315219238,0.16125354814619006,0.2668450997669813,0.007390221490807737,0.006424201570372108,0.32350109622958056
2008-11-17,0.0,0.0,0.30204933801302397,0.0,0.0,0.036835733230175714,0.08100900557753038,0.24696567778720271,0.006386212763574755,0.0062468894309146185,0.2810337605796594
2008-11-18,0.0,0.0,0.30204933801302397,0.0,0.0,0.04295645157852903,0.14864365324514267,0.27423051316364105,0.00561106385956142,0.0058302248744796096,0.29470994000217776
2008-11-19,0.0,0.0,0.30204933801302397,0.0,0.0,0.0303053512186389,0.010477453184618934,0.237684312221667,0.0047048216155038715,0.005465975891716254,0.2821651021964568
2008-11-20,0.0,0.0,0.30204933801302397,0.0,0.0,0.008885420310280522,0.015413433836229323,0.1844529750165299,0.0033676014072332246,0.005108484271330809,0.2006908809127712
2008-11-21,0.0,0.0,0.30204933801302397,0.0,0.0,0.016776928791483445,0.10535977111175684,0.21945048804384126,0.002459170194310868,0.004713114694746961,0.20922514086896657
2008-11-24,0.0,0.0,0.30204933801302397,0.0,0.0,0.05319314653268529,0.45160213717483366,0.36991320478636996,0.0021895342609042205,0.004622002168205808,0.34827733017692475
2008-11-25,0.0,0.0,0.30204933801302397,0.0,0.0,0.04598879473319374,0.49323170502403924,0.346099151580408,0.0018633404505481316,0.004465574230581627,0.36437730137425567
2008-11-26,0.0,0.0,0.30204933801302397,0.0,0.0,0.05990880209916955,0.7460016686740358,0.4007488878823396,0.0018247587896404061,0.004537441401753272,0.3989023890433225
2008-11-27,0.0,0.0,0.30204933801302397,0.0,0.0,0.05990880209916955,0.7460016686740358,0.4007488878823396,0.0018247587896404061,0.004537441401753272,0.3989023890433225
2008-11-28,0.0,0.0,0.30204933801302397,0.0,0.0,0.052264369173039574,0.636406200302784,0.3727765843067224,0.0017326869137621538,0.004451446964565477,0.40150477354070635
2008-12-01,0.0,0.0,0.30204933801302397,0.0,0.0,0.03958258641038873,0.5429838095378601,0.32933735599725117,0.0016805133683591715,0.004261030238528863,0.3568964067513711
2008-12-02,0.0,0.0,0.30204933801302397,0.0,0.0,0.05159919238225228,0.7705201203514737,0.37886948452290786,0.0015064549492631485,0.004180972674085192,0.36383437361032767
2008-12-03,0.0,0.0,0.30204933801302397,0.0,0.0,0.06281146552452652,0.9687860621470665,0.42444241621542284,0.0017546076580920932,0.004258981893729511,0.41306117089771127
2008-12-04,0.0,0.0,0.30204933801302397,0.0,0.0,0.04804992940638559,0.7179638310038226,0.36746294591637085,0.0018979739295580205,0.00408494488783499,0.3933505936850158
2008-12-05,0.0,0.0,0.30204933801302397,0.0,0.0,0.05665112012182742,0.8695144808693933,0.40306300325428285,0.0020772930898086002,0.0038689345158256913,0.40051125385089786
2008-12-08,0.0,0.0,0.30204933801302397,0.0,0.0,0.07483600366217899,0.950138400308957,0.4757636392294681,0.0026661101866029967,0.0036371597375795157,0.49850487786513414
2008-12-09,0.0,0.0,0.30204933801302397,0.0,0.0,0.07588379767481691,0.8552739687804507,0.4799276007366389,0.0035241229568445847,0.003482984040800937,0.5188471586053033
2008-12-10,0.0,0.0,0.30204933801302397,0.0,0.0,0.0701388081344337,0.7796401839002827,0.451964603493444,0.004209392607454079,0.0033038285189922766,0.48416106578182244
2008-12-11,0.0,0.0,0.30204933801302397,0.0,0.0,0.05990880209916955,0.6484053246944653,0.4047382185603616,0.004299270947455498,0.0029764348129903205,0.4778035361757885
2008-12-12,0.0,0.0,0.30204933801302397,0.0,0.0,0.0703267915138626,0.7158847014925371,0.4516073927619073,0.004626779600574325,0.00287344619487669,0.4739539656029492
2008-12-15,0.0,0.0,0.30204933801302397,0.0,0.0,0.05909754856823332,0.48245620498612785,0.3993324811459179,0.004615817858305745,0.0027843798803310373,0.4517328517317691
2008-12-16,0.0,0.0,0.30204933801302397,0.0,0.0,0.0612990610894214,0.5222223313839778,0.40977950727991,0.004736825408988304,0.002726845577464863,0.4648250655730623
2008-12-17,0.0,0.0,0.30204933801302397,0.0,0.0,0.040377810984672205,0.15555591033125946,0.32168164974369384,0.004746910284947574,0.002589254563276568,0.3544183440612077
2008-12-18,0.0,0.0,0.30204933801302397,0.0,0.0,0.04130853008280902,0.1713452030367712,0.3263154173879872,0.004613626605934919,0.00247991765455981,0.36294711265294355
2008-12-19,0.0,0.0,0.30204933801302397,0.0,0.0,0.043264521763772726,0.20467829075615518,0.33665774249269503,0.0043549519580956585,0.0024774610911072067,0.37665499966418314
2008-12-22,0.0,0.0,0.30204933801302397,0.0,0.0,0.028337136153683582,0.055525818196894144,0.27697230631095043,0.0041063626429168705,0.002258380334702712,0.3028335631990913
2008-12-23,0.0,0.0,0.30204933801302397,0.0,0.0,0.03062641303098739,0.08937051070766983,0.28973326960395723,0.003772277492478346,0.002179347369219507,0.30618054246863585
2008-12-24,0.0,0.0,0.30204933801302397,0.0,0.0,0.025813471048022552,0.025721780726228854,0.2705061190480037,0.0031286585348590957,0.002115875340487679,0.2781577130760322
2008-12-25,0.0,0.0,0.30204933801302397,0.0,0.0,0.025813471048022552,0.025721780726228854,0.2705061190480037,0.0031286585348590957,0.002115875340487679,0.2781577130760322
2008-12-26,0.8522378442629864,0.8008118450978511,0.33033924431839323,0.6865187714818347,0.17409184372858122,0.028588290032846686,0.06614208932145602,0.28752147736197786,0.002503892202889669,0.0020319286082580864,0.3140434781806158
2008-12-29,0.0,0.0,0.30204933801302397,0.0,0.0,0.03144493375050032,0.10813657089712844,0.3057812735372946,0.0019953097434992602,0.0020384810081878636,0.32842420767758895
2008-12-30,0.0,0.0,0.30204933801302397,0.0,0.0,0.0303053512186389,0.10425427150937397,0.30018335561196513,0.0016134330956981842,0.002157234672379512,0.33502061975084807
2008-12-31,0.0,0.0,0.30204933801302397,0.0,0.0,0.026933555477534808,0.04793300803678746,0.28313617980073214,0.0010469783732967978,0.0022139497652941616,0.33620324898096415
2009-01-01,0.0,0.0,0.30204933801302397,0.0,0.0,0.026933555477534808,0.04793300803678746,0.28313617980073214,0.0010469783732967978,0.0022139497652941616,0.33620324898096415
2009-01-02,0.0,0.0,0.30204933801302397,0.0,0.0,0.045819265282758426,0.42906582272716925,0.409905198673904,0.0008716064815416514,0.0021689049483822774,0.39837513495184507
2009-01-05,0.0,0.0,0.30204933801302397,0.0,0.0,0.058544752493004754,0.8407379981998333,0.48387688662788986,0.0008343392066954624,0.002246299920523234,0.5310844773823065
2009-01-06,0.0,0.0,0.30204933801302397,0.0,0.0,0.053424860604067294,0.6711565747274598,0.4501575282343094,0.0010035739476879737,0.002205759585302525,0.5215144654320459
2009-01-07,0.0,0.0,0.30204933801302397,0.0,0.0,0.04669998391526026,0.5118861274709375,0.407893844176133,0.0010728477562257852,0.0021717714367312136,0.43651187348609477
2009-01-08,0.0,0.0,0.30204933801302397,0.0,0.0,0.052363976871719405,0.6458001683992862,0.44303250883066375,0.0011912237945780422,0.002248961872984769,0.4513665580967751
2009-01-09,0.0,0.0,0.30204933801302397,0.0,0.0,0.0452420454533644,0.477813005794133,0.3972957875042733,0.001403424528024728,0.0022102649201152518,0.43993934374497023
2009-01-12,0.0,0.0,0.30204933801302397,0.0,0.0,0.03864659040952059,0.3256734584753758,0.3577917674538844,0.001503387287284234,0.002062026949202346,0.37962906443402616
2009-01-13,0.0,0.0,0.30204933801302397,0.0,0.0,0.035330205308266714,0.2503963151840018,0.3385117603479226,0.0016204484828737532,0.0019862703969643993,0.3541457922860996
2009-01-14,0.0,0.0,0.30204933801302397,0.0,0.0,0.026861372389750778,0.061806864434136966,0.2917055197979428,0.001599402778048297,0.0018087528684979787,0.3062520547387425
2009-01-15,0.0,0.0,0.30204933801302397,0.0,0.0,0.01974465353840918,0.19450884281645311,0.2557437117658603,0.0014577879556949415,0.001474192088502141,0.24026956722230705
2009-01-16,0.0,0.0,0.30204933801302397,0.0,0.0,0.0158435169474484,0.13317746882914336,0.2368193395023583,0.0012841702532595763,0.0011111722405865946,0.2571751614991364
2009-01-19,0.0,0.0,0.30204933801302397,0.0,0.0,0.0158435169474484,0.13317746882914336,0.2368193395023583,0.0012841702532595763,0.0011111722405865946,0.2571751614991364
2009-01-20,0.0,0.0,0.30204933801302397,0.0,0.0,0.0,0.0,0.169109355782601,0.0009706910043882433,0.0007014695824169146,0.21855078481891263
2009-01-21,0.0,0.0,0.30204933801302397,0.0,0.0,0.017707402858664692,0.24406937269372717,0.2961812042728977,0.0006234514892066985,0.00045228984522702957,0.27350529459522727
2009-01-22,0.0,0.0,0.30204933801302397,0.0,0.0,0.03760312921501918,0.5355822878228785,0.4175287172652401,0.00035074652371752197,0.0002493838465165155,0.41349568238019796
2009-01-23,0.0,0.0,0.30204933801302397,0.0,0.0,0.03760312921501918,0.5355822878228785,0.4175287172652401,0.0001464366736520706,0.00011854955486501813,0.42522548967621654
2009-01-26,0.0,0.0,0.30204933801302397,0.0,0.0,0.04203067310283571,0.6030575645756453,0.4443404014159352,8.637133146544091e-05,0.0,0.4683917733660224
2009-01-27,0.0,0.0,0.30204933801302397,0.0,0.0,0.04575134252882804,0.8254283581215459,0.4672214711991358,0.0,3.214519278091066e-05,0.505547767070937
2009-01-28,0.0,0.0,0.30204933801302397,0.0,0.0,0.05730544747153374,0.9523812301588457,0.5353134586502537,0.00015871234528098477,0.0001298109723733719,0.5930788636073624
2009-01-29,0.0,0.0,0.30204933801302397,0.0,0.0,0.053358595565441744,0.8809524503968555,0.504620102417882,0.0003489909642941262,0.00019123508286661761,0.5923469174127066
2009-01-30,0.0,0.0,0.30204933801302397,0.0,0.0,0.04370883009884958,0.7101190458829363,0.4350359253486858,0.0004550913310174788,0.00028111932768147373,0.5409746099956636
2009-02-02,0.0,0.0,0.30204933801302397,0.0,0.0,0.048386519128851294,0.7922619967758326,0.4649095226856737,0.0007260425638880562,0.0003861550109121453,0.5178037324523864
2009-02-03,0.0,0.0,0.30204933801302397,0.0,0.0,0.05329245421289435,0.8797620332341808,0.4961803850784809,0.0011469397624526893,0.0005487254235697517,0.5548804241516287
2009-02-04,0.0,0.0,0.30204933801302397,0.0,0.0,0.055173924323700684,0.8504152105953261,0.5083894698355695,0.0016388617619665041,0.0007072012794325053,0.6098154208247574
2009-02-05,0.0,0.0,0.30204933801302397,0.0,0.0,0.06460383838609052,0.9585298752971328,0.5679541613465298,0.00243943933224814,0.0009088789964167422,0.6196004856701801
2009-02-06,0.0,0.0,0.30204933801302397,0.0,0.0,0.07483600366217899,0.9871559603568714,0.6262671870481499,0.0031799529304467706,0.0011838577685882236,0.6854523734008015
2009-02-09,0.0,0.0,0.30204933801302397,0.0,0.0,0.0833306410058361,0.9793161689053472,0.6702875070745627,0.003800334930869729,0.0015352069139402047,0.7219024731053042
2009-02-10,0.0,0.0,0.30204933801302397,0.0,0.0,0.06894536599636614,0.6990688941712583,0.5385468759285286,0.004215530671619137,0.0016801688981686316,0.6494497925474195
2009-02-11,0.0,0.0,0.30204933801302397,0.0,0.0,0.06575071233351375,0.6254547876582854,0.5128864876537295,0.004530325676655612,0.0017260331383124107,0.5877448512863048
2009-02-12,0.0,0.0,0.30204933801302397,0.0,0.0,0.07344357133258618,0.746258692257767,0.5587357930017939,0.004904746677321663,0.0018540007283345916,0.6024504433645704
2009-02-13,0.0,0.0,0.30204933801302397,0.0,0.0,0.07310239195174438,0.7276593294100256,0.5556739586875613,0.005122209978727731,0.0020208713000763826,0.6102808021956161
2009-02-16,0.0,0.0,0.30204933801302397,0.0,0.0,0.07310239195174438,0.7276593294100256,0.5556739586875613,0.005122209978727731,0.0020208713000763826,0.6102808021956161
2009-02-17,0.0,0.0,0.30204933801302397,0.0,0.0,0.05838196634140938,0.3992908653488134,0.4365449666471034,0.00518929070808991,0.002058340397780364,0.5253777514304522
2009-02-18,0.0,0.0,0.30204933801302397,0.0,0.0,0.05786043746129536,0.3879429236960395,0.43274681751542976,0.005375185452257794,0.002135939692528341,0.5027661107919846
2009-02-19,0.0,0.0,0.30204933801302397,0.0,0.0,0.04544589370711046,0.12340402504907547,0.34873667361718697,0.005337043137907122,0.0021764800277490393,0.45099832408017887
2009-02-20,0.0,0.0,0.30204933801302397,0.0,0.0,0.04734192597384242,0.1631203314722945,0.3629840922003021,0.005259001579678767,0.0022479370607439617,0.43031747041615787
2009-02-23,0.0,0.0,0.30204933801302397,0.0,0.0,0.03265105732488695,0.02668319384984967,0.2770808917878442,0.004969634784209391,0.002281106425924539,0.38704285921354725
2009-02-24,0.0,0.0,0.30204933801302397,0.0,0.0,0.04411849633921957,0.2268046007263187,0.3605941786031752,0.0046973696219784885,0.0024217701705922137,0.4020314202269881
2009-02-25,0.0,0.0,0.30204933801302397,0.0,0.0,0.0472068414878245,0.2819891200760702,0.38234575016736894,0.004322069928198332,0.0026025630459019923,0.43894431166016756
2009-02-26,0.0,0.0,0.30204933801302397,0.0,0.0,0.04048133931466756,0.1625226311332221,0.3402195487453286,0.0037380778796110713,0.002827582168013281,0.423883240888188
2009-02-27,0.0,0.0,0.30204933801302397,0.0,0.0,0.04089521253551366,0.16980025172824395,0.3434105984006766,0.0033645328318519267,0.002960259415455209,0.3969958061584387
2009-03-02,0.0,0.0,0.30204933801302397,0.0,0.0,0.03613636699197564,0.08937509707028213,0.3130005172884141,0.002975203733824266,0.0029516599504083906,0.3802961836860392
2009-03-03,0.0,0.0,0.30204933801302397,0.0,0.0,0.03763800337595456,0.1384962357419991,0.3258670101304016,0.0024973134220639534,0.002951864912856552,0.37173328126706245
2009-03-04,0.0,0.0,0.30204933801302397,0.0,0.0,0.04724060937362955,0.34698411109929694,0.4058781465748532,0.002147003961397476,0.002983190895685938,0.40992753589943054
2009-03-05,0.0,0.0,0.30204933801302397,0.0,0.0,0.03927084368629064,0.173492055549648,0.3481704890300108,0.0018975350397021787,0.0029444930896948894,0.3620662168969118
2009-03-06,0.0,0.0,0.30204933801302397,0.0,0.0,0.026753197589922565,0.2019036578935849,0.2716571729086673,0.0014998775385410374,0.002762266543649892,0.24009423763904542
2009-03-09,0.0,0.0,0.30204933801302397,0.0,0.0,0.01874633080591219,0.05769202890296807,0.22995177791610466,0.001169737373091938,0.0025597702565552907,0.22857946925800257
2009-03-10,0.0,0.0,0.30204933801302397,0.0,0.0,0.03854237074330932,0.5285229470237374,0.37890900537055733,0.001057060509048868,0.002529057881388098,0.3058940866165603
2009-03-11,0.0,0.0,0.30204933801302397,0.0,0.0,0.052297552253865454,0.8816015578883604,0.4658756393980703,0.0013082827066615533,0.002553013747298903,0.4336429973327978
2009-03-12,0.0,0.0,0.30204933801302397,0.0,0.0,0.06425261453471015,0.9838597170329421,0.5333734056654627,0.0015757255608925586,0.002622014003560822,0.506658471916418
2009-03-13,0.0,0.0,0.30204933801302397,0.0,0.0,0.06290775230416183,0.9145929502901206,0.5230950601874145,0.0017848586323603202,0.0026707438789320163,0.5349026764651043
2009-03-16,0.0,0.0,0.30204933801302397,0.0,0.0,0.06126683429775245,0.8691901378991069,0.5100303220074308,0.0020580029444065497,0.0026494506053239067,0.5199360257797814
2009-03-17,0.0,0.0,0.30204933801302397,0.0,0.0,0.07465072238290582,0.9982721767226521,0.5874639239275518,0.002511781716167289,0.0026482221103172198,0.5669745528371348
2009-03-18,0.0,0.0,0.30204933801302397,0.0,0.0,0.08034321375061415,0.9073285876744377,0.6177270647174309,0.003107173940177788,0.0026279523692676558,0.6350221790766986
2009-03-19,0.0,0.0,0.30204933801302397,0.0,0.0,0.0806463001504599,0.9120568155190192,0.6193768765656725,0.0036880974133837313,0.0027055525171371638,0.6213990091780733
2009-03-20,0.0,0.0,0.30204933801302397,0.0,0.0,0.08055534242800749,0.910638280971779,0.6184252604720918,0.004144944760525798,0.0028032172303277037,0.610058391565299
2009-03-23,0.0,0.0,0.30204933801302397,0.0,0.0,0.09842050714309175,0.9806428131823343,0.7130154792805988,0.00497007595757127,0.002975001995376623,0.6730108558228569
2009-03-24,0.0,0.0,0.30204933801302397,0.0,0.0,0.09508561428683068,0.8915529284969723,0.6760594920126038,0.005899553332020294,0.0031252874579673594,0.6898410867264909
2009-03-25,0.0,0.0,0.30204933801302397,0.0,0.0,0.09505670730996663,0.8911839502465496,0.6757290013999444,0.006924609134182356,0.003370167462633821,0.6567655057430499
2009-03-26,0.0,0.0,0.30204933801302397,0.0,0.0,0.1046758627635,0.9959866844241728,0.7258790366155187,0.007855840697951172,0.0036875288859752704,0.680752423607646
2009-03-27,0.8919772822225841,0.8428102492034565,0.08898919096544049,0.5621724954389359,0.1247429746401645,0.09609565219596593,0.8778297814207643,0.6278825839591027,0.008477100478085833,0.004019426860388051,0.635032437247674
2009-03-30,0.0,0.0,0.30204933801302397,0.0,0.0,0.08922002719053936,0.7308822812860505,0.5588172110290247,0.008833984609267211,0.004291538291089036,0.5765529799226781
2009-03-31,0.0,0.0,0.30204933801302397,0.0,0.0,0.0910705082205282,0.7296995099609856,0.5708341070321477,0.009236903764985312,0.004663567102386963,0.5912613730037762
2009-04-01,0.0,0.0,0.30204933801302397,0.0,0.0,0.10135167816841324,0.9183543089649164,0.6345109270364984,0.009818702734396929,0.005041123501373822,0.5915293415435982
2009-04-02,0.0,0.0,0.30204933801302397,0.0,0.0,0.11253209834548467,0.9008266262751522,0.6947286433579092,0.010390856631107533,0.005482357744662209,0.6399623172897444
2009-04-03,0.0,0.0,0.30204933801302397,0.0,0.0,0.12136288514131537,0.993352325738698,0.7367960148043415,0.011025268035777984,0.006031084874475033,0.6508604514333687
2009-04-06,0.0,0.0,0.30204933801302397,0.0,0.0,0.12782363734850258,0.984235835665134,0.7653087832619392,0.011763150121646313,0.006627723736109427,0.6478806346271071
2009-04-07,0.0,0.0,0.30204933801302397,0.0,0.0,0.11872408431392761,0.7972977728269062,0.6608212394994655,0.012351088525326613,0.007181774344284561,0.6182552321977155
2009-04-08,0.0,0.0,0.30204933801302397,0.0,0.0,0.12223748270127544,0.8663373046217725,0.6791531801460907,0.012730771180549624,0.007754047415111857,0.6106858165619595
2009-04-09,0.0,0.0,0.30204933801302397,0.0,0.0,0.13072077855410957,0.9764385766335028,0.7215196483559214,0.01330380285697192,0.008335535051610827,0.6313551086890022
2009-04-10,0.0,0.0,0.30204933801302397,0.0,0.0,0.13072077855410957,0.9764385766335028,0.7215196483559214,0.01330380285697192,0.008335535051610827,0.6313551086890022
2009-04-13,0.0,0.0,0.30204933801302397,0.0,0.0,0.1323897092199694,0.958628000672183,0.72963091497182,0.013905770664899723,0.00897803772682826,0.6276205654206479
2009-04-14,0.0,0.0,0.30204933801302397,0.0,0.0,0.12745957007370387,0.8546538545517322,0.6691407991871393,0.014275807790720497,0.0096539140898333,0.602138050623701
2009-04-15,0.0,0.0,0.30204933801302397,0.0,0.0,0.12571120782718076,0.8181814717673808,0.6480950471792463,0.014748875794480894,0.010360911899780317,0.5798075842671703
2009-04-16,0.0,0.0,0.30204933801302397,0.0,0.0,0.13552344714815362,0.917234720814535,0.7049800116048268,0.015492459794865649,0.011032898881719025,0.6098156881599678
2009-04-17,0.0,0.0,0.30204933801302397,0.0,0.0,0.14047675071865362,0.9616449221379496,0.7312303241648356,0.01629479292457069,0.011662297610198474,0.6153383500332806
2009-04-20,0.0,0.0,0.30204933801302397,0.0,0.0,0.13310589238724305,0.8158150514462257,0.6392185574607537,0.01681258293690988,0.012156766637109982,0.5903580278085558
2009-04-21,0.0,0.0,0.30204933801302397,0.0,0.0,0.13630819058570964,0.8777011116455469,0.6588654029230523,0.01720936631196892,0.012685633950769565,0.5788895897000272
2009-04-22,0.0,0.0,0.30204933801302397,0.0,0.0,0.13567541511341843,0.7533719824572843,0.650774782636611,0.01745138187003522,0.013219823889669887,0.592374964981507
2009-04-23,0.0,0.0,0.30204933801302397,0.0,0.0,0.14537624145749753,0.8706895554647016,0.7104732803428945,0.01775609291251482,0.013746847820978288,0.6097655984482119
2009-04-24,0.0,0.0,0.30204933801302397,0.0,0.0,0.1416716084442768,0.7629312707466822,0.6610277660750185,0.018146297506748153,0.014205075392070981,0.5862665434014376
2009-04-27,0.0,0.0,0.30204933801302397,0.0,0.0,0.14372702106596263,0.810145638694653,0.6743919420111448,0.01851501978980619,0.014678250078972489,0.5796332332219958
2009-04-28,0.0,0.0,0.30204933801302397,0.0,0.0,0.1416716084442768,0.7385105973463233,0.6455361139259213,0.0187048599756647,0.015135044832451495,0.5790875594605818
2009-04-29,0.0,0.0,0.30204933801302397,0.0,0.0,0.1447372528257757,0.8199292045145141,0.6676900532209725,0.018920568631049777,0.015492945951172501,0.5832961320680189
2009-04-30,0.0,0.0,0.30204933801302397,0.0,0.0,0.14643001852804183,0.8802442658410253,0.680027718195093,0.019250269906643032,0.015888725665933055,0.5859252464861
2009-05-01,0.0,0.0,0.30204933801302397,0.0,0.0,0.14986044433735995,0.9417552721100156,0.705003961712135,0.019671166648506485,0.01631357997579891,0.5931908151164268
2009-05-04,0.0,0.0,0.30204933801302397,0.0,0.0,0.16132980034422284,0.9890848333392056,0.7773663944457486,0.020136780831936672,0.016768122701712733,0.6331608556796878
2009-05-05,0.0,0.0,0.30204933801302397,0.0,0.0,0.16281796323956185,0.9894803602301664,0.7857467542334707,0.020544084319201242,0.017297603409754087,0.6446095915751764
2009-05-06,0.0,0.0,0.30204933801302397,0.0,0.0,0.16233044439776378,0.932886397910333,0.7767788681033007,0.021070203191375113,0.01787110540214883,0.6320190820632938
